mcap_past_pk,uuid,asset_symbol,mcap_date,mcap_value,asset_name,currency,created_dt,created_by,created_proc
29257,64537e2c4a6e0a5e3a6b34f2,mana,2023-03-30T00:00:00.000+08:00,1100943694.16382,decentraland,usd,2023-05-05T07:30:43.669+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26305,64537f584a6e0a5e3a6b957b,meme,2023-03-13T00:00:00.000+08:00,10477532.6670078,meme,usd,2023-05-05T07:29:33.419+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11873,6453802c4a6e0a5e3a6bcefc,dero,2023-03-01T00:00:00.000+08:00,53941186.1832703,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11874,6453802c4a6e0a5e3a6bcf08,dero,2023-03-02T00:00:00.000+08:00,54297175.4152972,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11875,6453802c4a6e0a5e3a6bcf25,dero,2023-03-03T00:00:00.000+08:00,53740594.5313079,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11876,6453802c4a6e0a5e3a6bcf3e,dero,2023-03-04T00:00:00.000+08:00,52877810.7773425,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11877,6453802c4a6e0a5e3a6bcf57,dero,2023-03-05T00:00:00.000+08:00,53174709.785216,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11878,6453802c4a6e0a5e3a6bcf7c,dero,2023-03-06T00:00:00.000+08:00,53117282.3593229,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11879,6453802c4a6e0a5e3a6bcf7e,dero,2023-03-07T00:00:00.000+08:00,53128013.5052584,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11880,6453802c4a6e0a5e3a6bcf9f,dero,2023-03-08T00:00:00.000+08:00,52458278.9305237,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11881,6453802c4a6e0a5e3a6bcfb6,dero,2023-03-09T00:00:00.000+08:00,51465200.3962155,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11882,6453802c4a6e0a5e3a6bcfc6,dero,2023-03-10T00:00:00.000+08:00,51120085.0377368,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11883,6453802c4a6e0a5e3a6bcff5,dero,2023-03-11T00:00:00.000+08:00,51370800.3638516,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11884,6453802c4a6e0a5e3a6bd008,dero,2023-03-12T00:00:00.000+08:00,52959271.7676637,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11885,6453802c4a6e0a5e3a6bd019,dero,2023-03-13T00:00:00.000+08:00,56338748.8914015,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11886,6453802c4a6e0a5e3a6bd03d,dero,2023-03-14T00:00:00.000+08:00,57851894.5294034,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11887,6453802c4a6e0a5e3a6bd03f,dero,2023-03-15T00:00:00.000+08:00,57859091.355902,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11888,6453802c4a6e0a5e3a6bd056,dero,2023-03-16T00:00:00.000+08:00,55403642.4667848,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11889,6453802c4a6e0a5e3a6bd083,dero,2023-03-17T00:00:00.000+08:00,56581171.0476958,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11890,6453802c4a6e0a5e3a6bd09d,dero,2023-03-18T00:00:00.000+08:00,62928774.4989234,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11891,6453802c4a6e0a5e3a6bd0a7,dero,2023-03-19T00:00:00.000+08:00,63106383.9852212,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11892,6453802c4a6e0a5e3a6bd0c5,dero,2023-03-20T00:00:00.000+08:00,90500507.2171003,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11893,6453802c4a6e0a5e3a6bd0ce,dero,2023-03-21T00:00:00.000+08:00,83513812.2440742,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11894,6453802c4a6e0a5e3a6bd0f2,dero,2023-03-22T00:00:00.000+08:00,81678901.2071385,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11895,6453802c4a6e0a5e3a6bd0fe,dero,2023-03-23T00:00:00.000+08:00,84871884.4788065,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11896,6453802c4a6e0a5e3a6bd12c,dero,2023-03-24T00:00:00.000+08:00,86969630.5264899,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11897,6453802c4a6e0a5e3a6bd134,dero,2023-03-25T00:00:00.000+08:00,95085650.2277436,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11898,6453802c4a6e0a5e3a6bd148,dero,2023-03-26T00:00:00.000+08:00,90052354.7769406,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11899,6453802c4a6e0a5e3a6bd16f,dero,2023-03-27T00:00:00.000+08:00,89848392.2546833,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11900,6453802c4a6e0a5e3a6bd185,dero,2023-03-28T00:00:00.000+08:00,89728094.9125364,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11901,6453802c4a6e0a5e3a6bd19f,dero,2023-03-29T00:00:00.000+08:00,96314973.7663506,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
11902,6453802c4a6e0a5e3a6bd1bc,dero,2023-03-30T00:00:00.000+08:00,114043109.607039,dero,usd,2023-05-05T07:23:31.629+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18901,645380414a6e0a5e3a6bd763,deus,2023-03-01T00:00:00.000+08:00,13078205.1275228,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18902,645380414a6e0a5e3a6bd788,deus,2023-03-02T00:00:00.000+08:00,13762762.9059128,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18903,645380414a6e0a5e3a6bd795,deus,2023-03-03T00:00:00.000+08:00,13909596.6493075,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18904,645380414a6e0a5e3a6bd7b1,deus,2023-03-04T00:00:00.000+08:00,13502178.0053344,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18905,645380414a6e0a5e3a6bd7ca,deus,2023-03-05T00:00:00.000+08:00,13435849.4349993,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18906,645380414a6e0a5e3a6bd7f1,deus,2023-03-06T00:00:00.000+08:00,13186166.76452,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18907,645380414a6e0a5e3a6bd7fd,deus,2023-03-07T00:00:00.000+08:00,13666447.7374102,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18908,645380414a6e0a5e3a6bd80a,deus,2023-03-08T00:00:00.000+08:00,13557181.9712406,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18909,645380414a6e0a5e3a6bd823,deus,2023-03-09T00:00:00.000+08:00,13244696.4471146,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18910,645380414a6e0a5e3a6bd83a,deus,2023-03-10T00:00:00.000+08:00,13004299.7619176,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18911,645380414a6e0a5e3a6bd853,deus,2023-03-11T00:00:00.000+08:00,11902757.0476326,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18912,645380414a6e0a5e3a6bd878,deus,2023-03-12T00:00:00.000+08:00,11546335.6642568,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18913,645380414a6e0a5e3a6bd899,deus,2023-03-13T00:00:00.000+08:00,12159068.218951,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18914,645380414a6e0a5e3a6bd8b1,deus,2023-03-14T00:00:00.000+08:00,15410633.4227452,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18915,645380414a6e0a5e3a6bd8b3,deus,2023-03-15T00:00:00.000+08:00,15933406.9820923,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18916,645380414a6e0a5e3a6bd8de,deus,2023-03-16T00:00:00.000+08:00,15933746.4379035,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18917,645380414a6e0a5e3a6bd8f5,deus,2023-03-17T00:00:00.000+08:00,19929894.6183869,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18918,645380414a6e0a5e3a6bd903,deus,2023-03-18T00:00:00.000+08:00,20365971.4912705,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18919,645380414a6e0a5e3a6bd929,deus,2023-03-19T00:00:00.000+08:00,17719208.4143056,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18920,645380414a6e0a5e3a6bd92f,deus,2023-03-20T00:00:00.000+08:00,19498192.3971264,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18921,645380414a6e0a5e3a6bd942,deus,2023-03-21T00:00:00.000+08:00,18079246.978252,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18922,645380414a6e0a5e3a6bd95b,deus,2023-03-22T00:00:00.000+08:00,18209403.282323,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18923,645380414a6e0a5e3a6bd973,deus,2023-03-23T00:00:00.000+08:00,17435269.8136204,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18924,645380414a6e0a5e3a6bd98a,deus,2023-03-24T00:00:00.000+08:00,16001273.0590159,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18925,645380414a6e0a5e3a6bd9a2,deus,2023-03-25T00:00:00.000+08:00,15031642.1300025,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18926,645380414a6e0a5e3a6bd9ba,deus,2023-03-26T00:00:00.000+08:00,14789814.3210303,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18927,645380414a6e0a5e3a6bd9d9,deus,2023-03-27T00:00:00.000+08:00,14017108.6061604,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18928,645380414a6e0a5e3a6bd9eb,deus,2023-03-28T00:00:00.000+08:00,13125159.5272931,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18929,645380414a6e0a5e3a6bda19,deus,2023-03-29T00:00:00.000+08:00,15117464.7834805,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
18930,645380414a6e0a5e3a6bda1e,deus,2023-03-30T00:00:00.000+08:00,14801614.4123708,deus_finance,usd,2023-05-05T07:26:28.439+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26044,645380af4a6e0a5e3a6bfc19,dext,2023-03-01T00:00:00.000+08:00,24533281.5746206,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26045,645380af4a6e0a5e3a6bfc2e,dext,2023-03-02T00:00:00.000+08:00,26246571.9456457,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26046,645380af4a6e0a5e3a6bfc39,dext,2023-03-03T00:00:00.000+08:00,26272386.1245612,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26047,645380af4a6e0a5e3a6bfc4c,dext,2023-03-04T00:00:00.000+08:00,25048274.9042676,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26048,645380af4a6e0a5e3a6bfc6c,dext,2023-03-05T00:00:00.000+08:00,25641081.4019668,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26049,645380af4a6e0a5e3a6bfc7d,dext,2023-03-06T00:00:00.000+08:00,25368595.0390614,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26050,645380af4a6e0a5e3a6bfc92,dext,2023-03-07T00:00:00.000+08:00,24765140.0029646,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26051,645380af4a6e0a5e3a6bfcc1,dext,2023-03-08T00:00:00.000+08:00,26054019.8417261,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26052,645380af4a6e0a5e3a6bfcc6,dext,2023-03-09T00:00:00.000+08:00,27091876.1114,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26053,645380af4a6e0a5e3a6bfcda,dext,2023-03-10T00:00:00.000+08:00,25947636.3151846,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26054,645380af4a6e0a5e3a6bfd02,dext,2023-03-11T00:00:00.000+08:00,25369211.3014929,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26055,645380af4a6e0a5e3a6bfd19,dext,2023-03-12T00:00:00.000+08:00,26471324.0845528,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26056,645380af4a6e0a5e3a6bfd39,dext,2023-03-13T00:00:00.000+08:00,28907238.6552225,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26057,645380af4a6e0a5e3a6bfd51,dext,2023-03-14T00:00:00.000+08:00,29826386.1189815,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26058,645380af4a6e0a5e3a6bfd53,dext,2023-03-15T00:00:00.000+08:00,30163367.6567185,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26059,645380af4a6e0a5e3a6bfd6a,dext,2023-03-16T00:00:00.000+08:00,28591173.8090602,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26060,645380af4a6e0a5e3a6bfd98,dext,2023-03-17T00:00:00.000+08:00,28918857.9147142,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26061,645380af4a6e0a5e3a6bfdae,dext,2023-03-18T00:00:00.000+08:00,30851972.3227189,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26062,645380af4a6e0a5e3a6bfdb2,dext,2023-03-19T00:00:00.000+08:00,30287228.194832,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26063,645380af4a6e0a5e3a6bfdce,dext,2023-03-20T00:00:00.000+08:00,30050959.7136851,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26064,645380af4a6e0a5e3a6bfde2,dext,2023-03-21T00:00:00.000+08:00,28398475.7064053,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26065,645380af4a6e0a5e3a6bfe04,dext,2023-03-22T00:00:00.000+08:00,28362297.3865809,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26066,645380af4a6e0a5e3a6bfe21,dext,2023-03-23T00:00:00.000+08:00,27519730.624755,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26067,645380af4a6e0a5e3a6bfe2a,dext,2023-03-24T00:00:00.000+08:00,27677835.2664211,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26068,645380af4a6e0a5e3a6bfe46,dext,2023-03-25T00:00:00.000+08:00,26457894.9363887,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26069,645380af4a6e0a5e3a6bfe65,dext,2023-03-26T00:00:00.000+08:00,26488993.8889358,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26070,645380af4a6e0a5e3a6bfe80,dext,2023-03-27T00:00:00.000+08:00,26308535.1324169,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26071,645380af4a6e0a5e3a6bfe9e,dext,2023-03-28T00:00:00.000+08:00,25802950.1812254,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26072,645380af4a6e0a5e3a6bfeb9,dext,2023-03-29T00:00:00.000+08:00,26047749.7495825,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26073,645380af4a6e0a5e3a6bfeba,dext,2023-03-30T00:00:00.000+08:00,26169626.0706524,dextools,usd,2023-05-05T07:29:26.941+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24391,645380db4a6e0a5e3a6c0834,dfyn,2023-03-02T00:00:00.000+08:00,10070786.4285918,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24395,645380db4a6e0a5e3a6c089a,dfyn,2023-03-06T00:00:00.000+08:00,10326374.5515138,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24405,645380db4a6e0a5e3a6c0998,dfyn,2023-03-16T00:00:00.000+08:00,10769059.1729429,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24406,645380db4a6e0a5e3a6c09a4,dfyn,2023-03-17T00:00:00.000+08:00,10630418.72204,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24407,645380db4a6e0a5e3a6c09c6,dfyn,2023-03-18T00:00:00.000+08:00,10433764.9099624,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24408,645380db4a6e0a5e3a6c09ca,dfyn,2023-03-19T00:00:00.000+08:00,10159568.3566561,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
24409,645380db4a6e0a5e3a6c09e8,dfyn,2023-03-20T00:00:00.000+08:00,10044099.0044138,dfyn_network,usd,2023-05-05T07:28:47.339+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28406,6453810e4a6e0a5e3a6c1452,dlc,2023-03-01T00:00:00.000+08:00,12555899.0399465,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28407,6453810e4a6e0a5e3a6c1472,dlc,2023-03-02T00:00:00.000+08:00,12549010.6992978,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28408,6453810e4a6e0a5e3a6c147e,dlc,2023-03-03T00:00:00.000+08:00,12566114.3963929,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28409,6453810e4a6e0a5e3a6c149f,dlc,2023-03-04T00:00:00.000+08:00,12578600.580509,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28410,6453810e4a6e0a5e3a6c14a5,dlc,2023-03-05T00:00:00.000+08:00,12551406.6186496,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28411,6453810e4a6e0a5e3a6c14c2,dlc,2023-03-06T00:00:00.000+08:00,12577408.4638896,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28412,6453810e4a6e0a5e3a6c14e2,dlc,2023-03-07T00:00:00.000+08:00,12538161.4403595,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28413,6453810e4a6e0a5e3a6c14f3,dlc,2023-03-08T00:00:00.000+08:00,12564661.629257,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28414,6453810e4a6e0a5e3a6c1518,dlc,2023-03-09T00:00:00.000+08:00,12572093.9897033,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28415,6453810e4a6e0a5e3a6c1531,dlc,2023-03-10T00:00:00.000+08:00,12599590.6660734,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28416,6453810e4a6e0a5e3a6c1546,dlc,2023-03-11T00:00:00.000+08:00,12692715.3159184,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28417,6453810e4a6e0a5e3a6c1553,dlc,2023-03-12T00:00:00.000+08:00,12543104.5879494,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28418,6453810e4a6e0a5e3a6c1578,dlc,2023-03-13T00:00:00.000+08:00,12712183.1184692,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28419,6453810e4a6e0a5e3a6c157e,dlc,2023-03-14T00:00:00.000+08:00,12593531.8383284,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28420,6453810e4a6e0a5e3a6c15ab,dlc,2023-03-15T00:00:00.000+08:00,12629343.0421466,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28421,6453810e4a6e0a5e3a6c15c1,dlc,2023-03-16T00:00:00.000+08:00,12622638.1745258,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28422,6453810e4a6e0a5e3a6c15d1,dlc,2023-03-17T00:00:00.000+08:00,12651266.8007529,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28423,6453810e4a6e0a5e3a6c15ea,dlc,2023-03-18T00:00:00.000+08:00,12628241.7245723,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28424,6453810e4a6e0a5e3a6c15fd,dlc,2023-03-19T00:00:00.000+08:00,12663838.6239877,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28425,6453810e4a6e0a5e3a6c1611,dlc,2023-03-20T00:00:00.000+08:00,12657092.0489479,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28426,6453810e4a6e0a5e3a6c162d,dlc,2023-03-21T00:00:00.000+08:00,12657447.086304,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
28427,6453810e4a6e0a5e3a6c1655,dlc,2023-03-22T00:00:00.000+08:00,12694722.0874723,diamond_launch,usd,2023-05-05T07:30:23.985+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
